competition_id,season_id,country_name,competition_name,competition_gender,season_name,match_updated,match_available
93,108,Australia,A-League,male,2021/2022,2024-09-29T17:47:15.675076,2024-09-29T17:47:15.675076
93,90,Australia,A-League,male,2020/2021,2025-06-24T13:58:26.947248,2025-06-24T13:58:26.947248
93,42,Australia,A-League,male,2019/2020,2025-02-20T11:08:30.865099,2025-02-20T11:08:30.865099
1611,318,Netherlands,AZ Academy Friendlies,male,2025/2026,2026-05-02T00:02:24.000000,2026-05-02T00:02:24.000000
1611,317,Netherlands,AZ Academy Friendlies,male,2024/2025,2026-04-08T11:01:59.435843,2025-08-12T13:21:12.057003
1611,281,Netherlands,AZ Academy Friendlies,male,2023/2024,2024-03-28T19:56:43.385181,2024-03-28T19:56:43.385181
1527,318,Netherlands,AZ Friendlies,male,2025/2026,2026-04-18T16:25:50.000000,2026-04-18T16:25:50.000000
1527,317,Netherlands,AZ Friendlies,male,2024/2025,2024-08-20T07:46:53.221914,2024-08-20T07:46:53.221914
1527,281,Netherlands,AZ Friendlies,male,2023/2024,2023-11-19T21:39:43.530552,2023-11-19T21:39:43.530552
1585,281,Netherlands,AZ II Friendlies,male,2023/2024,2023-11-09T01:17:44.450191,2023-11-09T01:17:44.450191
1551,318,Netherlands,AZ U15s,male,2025/2026,2026-05-04T09:11:12.000000,2026-05-04T09:11:12.000000
1551,317,Netherlands,AZ U15s,male,2024/2025,2025-06-16T21:57:39.926371,2025-06-16T21:57:39.926371
1551,281,Netherlands,AZ U15s,male,2023/2024,2025-03-11T12:05:42.403522,2025-03-11T12:05:42.403522
1552,318,Netherlands,AZ U16s,male,2025/2026,2026-05-04T13:05:41.000000,2026-05-04T13:05:41.000000
1552,317,Netherlands,AZ U16s,male,2024/2025,2026-03-31T13:24:47.000000,2026-03-31T13:24:47.000000
1552,281,Netherlands,AZ U16s,male,2023/2024,2024-08-01T10:54:55.606852,2024-08-01T10:54:55.606852
1555,318,Netherlands,AZ U17s,male,2025/2026,2026-05-04T13:56:43.000000,2026-05-04T13:56:43.000000
1555,317,Netherlands,AZ U17s,male,2024/2025,2025-05-24T19:39:24.266254,2025-05-19T14:56:07.575544
1555,281,Netherlands,AZ U17s,male,2023/2024,2025-03-11T12:02:40.958372,2025-03-11T12:02:40.958372
1556,281,Netherlands,AZ U18s,male,2023/2024,2024-09-28T20:02:52.914827,2024-09-28T20:02:52.914827
1746,318,Netherlands,AZ U19s,male,2025/2026,2026-05-04T15:22:13.000000,2026-05-04T15:22:13.000000
1746,317,Netherlands,AZ U19s,male,2024/2025,2026-04-08T10:57:33.981571,2025-05-30T12:31:25.116375
75,356,Sweden,Allsvenskan,male,2028,,
75,355,Sweden,Allsvenskan,male,2027,,
75,316,Sweden,Allsvenskan,male,2026,2026-05-04T23:42:33.000000,2026-05-04T23:42:33.000000
75,315,Sweden,Allsvenskan,male,2025,2026-04-15T15:07:20.000000,2026-04-15T15:07:20.000000
75,282,Sweden,Allsvenskan,male,2024,2025-09-20T14:54:23.846287,2025-09-20T14:54:23.846287
75,107,Sweden,Allsvenskan,male,2023,2024-12-15T13:25:15.800560,2024-12-15T13:25:15.800560
75,106,Sweden,Allsvenskan,male,2022,2025-02-26T17:58:55.828590,2025-02-26T17:58:55.828590
75,91,Sweden,Allsvenskan,male,2021,2025-06-15T12:53:00.160605,2025-06-15T12:53:00.160605
75,43,Sweden,Allsvenskan,male,2020,2024-08-07T17:22:31.897836,2024-08-07T17:22:31.897836
75,30,Sweden,Allsvenskan,male,2019,2024-08-08T15:58:52.128013,2024-08-08T15:58:52.128013
1607,316,Iceland,Besta deild karla,male,2026,2026-05-04T17:20:43.000000,2026-05-04T17:20:43.000000
1607,315,Iceland,Besta deild karla,male,2025,2026-04-15T15:25:35.000000,2026-04-15T15:25:35.000000
1607,282,Iceland,Besta deild karla,male,2024,2026-04-15T13:18:45.000000,2026-04-15T13:18:45.000000
47,352,Austria,Bundesliga,male,2027/2028,,
47,351,Austria,Bundesliga,male,2026/2027,,
47,318,Austria,Bundesliga,male,2025/2026,2026-05-04T17:47:09.517580,2026-05-04T15:15:45.000000
47,317,Austria,Bundesliga,male,2024/2025,2025-06-24T17:59:46.301076,2025-06-24T17:59:46.301076
47,281,Austria,Bundesliga,male,2023/2024,2026-04-28T19:10:59.000000,2026-04-28T19:10:59.000000
47,235,Austria,Bundesliga,male,2022/2023,2026-04-19T15:30:51.225936,2024-09-17T03:40:44.853781
47,108,Austria,Bundesliga,male,2021/2022,2024-09-29T03:24:47.945655,2024-09-29T03:24:47.945655
47,90,Austria,Bundesliga,male,2020/2021,2025-11-02T02:37:52.000000,2025-11-02T02:37:52.000000
47,42,Austria,Bundesliga,male,2019/2020,2024-02-26T00:24:25.274496,2024-02-26T00:24:25.274496
47,4,Austria,Bundesliga,male,2018/2019,2025-07-14T09:56:00.116927,2025-07-14T09:56:00.116927
119,281,Germany,Bundesliga 1/2 Play-offs,male,2023/2024,2024-06-06T06:30:13.704995,2024-06-06T06:30:13.704995
119,235,Germany,Bundesliga 1/2 Play-offs,male,2022/2023,2024-01-10T15:30:28.455602,2024-01-10T15:30:28.455602
119,108,Germany,Bundesliga 1/2 Play-offs,male,2021/2022,2024-02-13T13:21:39.336921,2024-02-13T13:21:39.336921
119,90,Germany,Bundesliga 1/2 Play-offs,male,2020/2021,2022-12-01T18:10:54.282822,2022-12-01T18:10:54.282822
119,42,Germany,Bundesliga 1/2 Play-offs,male,2019/2020,2022-09-09T20:32:55.276248,2022-09-09T20:32:55.276248
121,352,Germany,Bundesliga 2/3 Play-offs,male,2027/2028,,
121,351,Germany,Bundesliga 2/3 Play-offs,male,2026/2027,,
121,318,Germany,Bundesliga 2/3 Play-offs,male,2025/2026,,
121,317,Germany,Bundesliga 2/3 Play-offs,male,2024/2025,2025-05-28T10:06:05.399320,2025-05-28T10:06:05.399320
121,281,Germany,Bundesliga 2/3 Play-offs,male,2023/2024,2024-06-10T03:39:59.263140,2024-06-10T03:39:59.263140
121,235,Germany,Bundesliga 2/3 Play-offs,male,2022/2023,2023-06-19T17:17:49.130008,2023-06-19T17:17:49.130008
121,108,Germany,Bundesliga 2/3 Play-offs,male,2021/2022,2024-02-13T08:18:48.612598,2024-02-13T08:18:48.612598
121,90,Germany,Bundesliga 2/3 Play-offs,male,2020/2021,2022-12-01T15:26:53.544494,2022-12-01T15:26:53.544494
121,42,Germany,Bundesliga 2/3 Play-offs,male,2019/2020,2020-08-27T02:17:02.886735,2020-08-27T02:17:02.886735
101,356,N/C America,CONCACAF Champions Cup,male,2028,,
101,355,N/C America,CONCACAF Champions Cup,male,2027,,
101,316,N/C America,CONCACAF Champions Cup,male,2026,2026-05-02T15:06:16.362837,2026-04-30T16:49:49.000000
101,315,N/C America,CONCACAF Champions Cup,male,2025,2026-04-06T11:30:41.585164,2025-06-16T07:17:44.173083
101,282,N/C America,CONCACAF Champions Cup,male,2024,2026-04-06T11:30:41.585164,2025-08-15T14:16:18.642330
101,107,N/C America,CONCACAF Champions Cup,male,2023,2026-05-03T02:52:29.000000,2026-05-03T02:52:29.000000
101,106,N/C America,CONCACAF Champions Cup,male,2022,2024-02-13T08:08:25.863314,2024-02-13T08:08:25.863314
101,91,N/C America,CONCACAF Champions Cup,male,2021,2026-04-01T13:50:17.000000,2026-04-01T13:50:17.000000
101,43,N/C America,CONCACAF Champions Cup,male,2020,2026-04-06T11:30:41.585164,2024-02-12T13:16:31.253652
273,356,South America,CONMEBOL Sudamericana,male,2028,,
273,355,South America,CONMEBOL Sudamericana,male,2027,,
273,316,South America,CONMEBOL Sudamericana,male,2026,2026-05-04T13:45:17.000000,2026-05-04T13:45:17.000000
273,315,South America,CONMEBOL Sudamericana,male,2025,2025-12-03T17:06:10.000000,2025-12-03T17:06:10.000000
273,282,South America,CONMEBOL Sudamericana,male,2024,2026-04-28T19:28:18.000000,2026-04-28T19:28:18.000000
273,107,South America,CONMEBOL Sudamericana,male,2023,2026-05-03T02:53:34.000000,2026-05-03T02:53:34.000000
273,106,South America,CONMEBOL Sudamericana,male,2022,2026-05-04T22:44:15.000000,2026-05-04T22:44:15.000000
273,91,South America,CONMEBOL Sudamericana,male,2021,2026-04-07T23:00:01.000000,2026-04-07T23:00:01.000000
238,352,Italy,Campionato Primavera 1,male,2027/2028,,
238,351,Italy,Campionato Primavera 1,male,2026/2027,,
238,318,Italy,Campionato Primavera 1,male,2025/2026,2026-05-04T21:32:18.291538,2026-05-04T21:24:38.000000
238,317,Italy,Campionato Primavera 1,male,2024/2025,2026-04-27T12:29:49.000000,2026-04-27T12:29:49.000000
238,281,Italy,Campionato Primavera 1,male,2023/2024,2026-05-02T14:35:09.269816,2026-04-28T20:03:54.000000
238,235,Italy,Campionato Primavera 1,male,2022/2023,2026-05-03T17:45:25.000000,2026-05-03T17:45:25.000000
177,352,Switzerland,Challenge League,male,2027/2028,,
177,351,Switzerland,Challenge League,male,2026/2027,,
177,318,Switzerland,Challenge League,male,2025/2026,2026-05-04T23:46:02.000000,2026-05-04T23:46:02.000000
177,317,Switzerland,Challenge League,male,2024/2025,2025-06-18T07:06:35.164950,2025-06-18T07:06:35.164950
177,281,Switzerland,Challenge League,male,2023/2024,2024-09-28T20:01:07.258967,2024-09-28T20:01:07.258967
177,235,Switzerland,Challenge League,male,2022/2023,2024-10-31T19:17:28.872798,2024-10-31T19:17:28.872798
177,108,Switzerland,Challenge League,male,2021/2022,2024-09-28T18:40:46.251676,2024-09-28T18:40:46.251676
177,90,Switzerland,Challenge League,male,2020/2021,2025-04-23T14:34:06.283294,2025-04-23T14:34:06.283294
1035,352,Belgium,Challenger Pro League,male,2027/2028,,
1035,351,Belgium,Challenger Pro League,male,2026/2027,,
1035,318,Belgium,Challenger Pro League,male,2025/2026,2026-05-03T07:41:07.000000,2026-05-03T07:41:07.000000
1035,317,Belgium,Challenger Pro League,male,2024/2025,2026-03-10T07:29:10.577943,2025-11-18T10:22:35.000000
1035,281,Belgium,Challenger Pro League,male,2023/2024,2026-04-15T14:51:47.489823,2025-05-07T10:07:20.958650
1035,235,Belgium,Challenger Pro League,male,2022/2023,2026-04-15T14:51:47.489823,2025-04-23T14:37:45.126664
1035,108,Belgium,Challenger Pro League,male,2021/2022,2025-04-23T14:48:16.974926,2025-04-23T14:48:16.974926
129,352,France,Championnat National,male,2027/2028,,
129,351,France,Championnat National,male,2026/2027,,
129,318,France,Championnat National,male,2025/2026,2026-05-04T14:29:53.000000,2026-05-04T14:29:53.000000
129,317,France,Championnat National,male,2024/2025,2025-06-17T20:25:10.401948,2025-06-17T20:25:10.401948
129,281,France,Championnat National,male,2023/2024,2025-10-03T17:36:31.000000,2025-10-03T17:36:31.000000
129,235,France,Championnat National,male,2022/2023,2026-03-28T13:27:45.302913,2025-01-13T16:47:15.915702
129,108,France,Championnat National,male,2021/2022,2026-04-06T14:15:15.000000,2026-04-06T14:15:15.000000
129,90,France,Championnat National,male,2020/2021,2026-04-14T13:14:08.000000,2026-04-14T13:14:08.000000
16,352,Europe,Champions League,male,2027/2028,,
16,351,Europe,Champions League,male,2026/2027,,
16,318,Europe,Champions League,male,2025/2026,2026-05-01T16:26:28.000000,2026-05-01T16:26:28.000000
16,317,Europe,Champions League,male,2024/2025,2026-04-28T18:11:03.000000,2026-04-28T18:11:03.000000
16,281,Europe,Champions League,male,2023/2024,2026-05-03T03:01:57.000000,2026-05-03T03:01:57.000000
16,235,Europe,Champions League,male,2022/2023,2026-05-04T01:06:45.000000,2026-05-04T01:06:45.000000
16,108,Europe,Champions League,male,2021/2022,2026-04-15T11:51:45.616048,2025-09-19T00:00:36.315459
16,90,Europe,Champions League,male,2020/2021,2026-04-15T11:51:45.616048,2026-04-07T21:19:30.000000
16,42,Europe,Champions League,male,2019/2020,2026-04-15T11:51:45.616048,2024-06-12T07:34:24.405433
16,4,Europe,Champions League,male,2018/2019,2026-03-06T00:01:59.000000,2026-03-06T00:01:59.000000
3,352,England,Championship,male,2027/2028,,
3,351,England,Championship,male,2026/2027,,
3,318,England,Championship,male,2025/2026,2026-05-04T22:47:14.000000,2026-05-04T22:47:14.000000
3,317,England,Championship,male,2024/2025,2026-04-15T13:22:21.000000,2026-04-15T13:22:21.000000
3,281,England,Championship,male,2023/2024,2026-05-01T08:29:52.000000,2026-05-01T08:29:52.000000
3,235,England,Championship,male,2022/2023,2026-05-03T17:12:53.000000,2026-05-03T17:12:53.000000
3,108,England,Championship,male,2021/2022,2026-04-08T06:50:07.055418,2024-09-29T03:27:43.903555
3,90,England,Championship,male,2020/2021,2026-04-08T06:50:07.055418,2026-02-24T15:57:27.000000
3,42,England,Championship,male,2019/2020,2026-04-08T06:50:07.055418,2025-02-10T10:40:01.182447
3,4,England,Championship,male,2018/2019,2026-04-08T06:50:07.055418,2025-07-14T10:07:58.666525
76,352,Czech Republic,Czech Liga,male,2027/2028,,
76,351,Czech Republic,Czech Liga,male,2026/2027,,
76,318,Czech Republic,Czech Liga,male,2025/2026,2026-05-04T22:59:22.000000,2026-05-04T22:59:22.000000
76,317,Czech Republic,Czech Liga,male,2024/2025,2026-04-11T21:10:41.130501,2025-07-17T15:40:46.341049
76,281,Czech Republic,Czech Liga,male,2023/2024,2026-04-11T21:10:41.130501,2024-10-31T19:17:32.279415
76,235,Czech Republic,Czech Liga,male,2022/2023,2025-12-17T14:35:02.000000,2025-12-17T14:35:02.000000
76,108,Czech Republic,Czech Liga,male,2021/2022,2025-04-23T14:47:44.953350,2025-04-23T14:47:44.953350
76,90,Czech Republic,Czech Liga,male,2020/2021,2025-04-23T14:37:49.063944,2025-04-23T14:37:49.063944
76,42,Czech Republic,Czech Liga,male,2019/2020,2024-08-07T17:19:26.494967,2024-08-07T17:19:26.494967
247,356,Paraguay,Division Profesional,male,2028,,
247,355,Paraguay,Division Profesional,male,2027,,
247,316,Paraguay,Division Profesional,male,2026,2026-05-04T19:51:55.098401,2026-05-04T18:37:50.000000
247,315,Paraguay,Division Profesional,male,2025,2026-04-29T18:39:50.000000,2026-04-29T18:39:50.000000
247,282,Paraguay,Division Profesional,male,2024,2026-04-03T01:14:34.878379,2025-06-15T12:56:32.176996
247,107,Paraguay,Division Profesional,male,2023,2026-04-15T11:15:30.000000,2026-04-15T11:15:30.000000
247,106,Paraguay,Division Profesional,male,2022,2025-04-23T13:58:21.525892,2025-04-23T13:58:21.525892
247,91,Paraguay,Division Profesional,male,2021,2025-04-23T14:49:59.562666,2025-04-23T14:49:59.562666
63,352,Netherlands,Eerste Divisie,male,2027/2028,,
63,351,Netherlands,Eerste Divisie,male,2026/2027,,
63,318,Netherlands,Eerste Divisie,male,2025/2026,2026-05-01T23:37:34.000000,2026-05-01T23:37:34.000000
63,317,Netherlands,Eerste Divisie,male,2024/2025,2026-03-09T22:59:04.829975,2026-03-06T00:02:26.000000
63,281,Netherlands,Eerste Divisie,male,2023/2024,2024-12-20T13:31:11.572468,2024-12-20T13:31:11.572468
63,235,Netherlands,Eerste Divisie,male,2022/2023,2024-11-05T18:18:06.811766,2024-11-05T18:18:06.811766
63,108,Netherlands,Eerste Divisie,male,2021/2022,2024-12-15T12:41:06.008158,2024-12-15T12:41:06.008158
63,90,Netherlands,Eerste Divisie,male,2020/2021,2024-09-22T21:17:07.030200,2024-09-22T21:17:07.030200
63,42,Netherlands,Eerste Divisie,male,2019/2020,2026-03-09T23:39:16.253489,2025-04-23T14:42:40.922219
63,4,Netherlands,Eerste Divisie,male,2018/2019,2025-04-23T14:38:44.549400,2025-04-23T14:38:44.549400
38,352,Poland,Ekstraklasa,male,2027/2028,,
38,351,Poland,Ekstraklasa,male,2026/2027,,
38,318,Poland,Ekstraklasa,male,2025/2026,2026-05-04T23:07:50.000000,2026-05-04T23:07:50.000000
38,317,Poland,Ekstraklasa,male,2024/2025,2025-07-16T18:26:19.723540,2025-07-16T18:26:19.723540
38,281,Poland,Ekstraklasa,male,2023/2024,2025-02-16T12:11:10.838741,2025-02-16T12:11:10.838741
38,235,Poland,Ekstraklasa,male,2022/2023,2024-12-17T16:11:29.953971,2024-12-17T16:11:29.953971
38,108,Poland,Ekstraklasa,male,2021/2022,2026-04-08T00:42:50.000000,2026-04-08T00:42:50.000000
38,90,Poland,Ekstraklasa,male,2020/2021,2025-04-23T14:35:00.516219,2025-04-23T14:35:00.516219
38,42,Poland,Ekstraklasa,male,2019/2020,2024-06-25T21:19:45.493865,2024-06-25T21:19:45.493865
38,4,Poland,Ekstraklasa,male,2018/2019,2025-07-14T09:52:47.671817,2025-07-14T09:52:47.671817
88,356,Norway,Eliteserien,male,2028,,
88,355,Norway,Eliteserien,male,2027,,
88,316,Norway,Eliteserien,male,2026,2026-05-04T23:25:27.000000,2026-05-04T23:25:27.000000
88,315,Norway,Eliteserien,male,2025,2026-04-07T12:35:45.000000,2026-04-07T12:35:45.000000
88,282,Norway,Eliteserien,male,2024,2026-04-15T13:08:59.000000,2026-04-15T13:08:59.000000
88,107,Norway,Eliteserien,male,2023,2026-04-15T11:06:08.000000,2026-04-15T11:06:08.000000
88,106,Norway,Eliteserien,male,2022,2026-02-16T09:46:47.000000,2026-02-16T09:46:47.000000
88,91,Norway,Eliteserien,male,2021,2026-02-16T09:33:30.000000,2026-02-16T09:33:30.000000
88,43,Norway,Eliteserien,male,2020,2025-06-16T12:32:11.619336,2025-06-16T12:32:11.619336
88,30,Norway,Eliteserien,male,2019,2024-08-08T16:43:50.145081,2024-08-08T16:43:50.145081
6,352,Netherlands,Eredivisie,male,2027/2028,,
6,351,Netherlands,Eredivisie,male,2026/2027,,
6,318,Netherlands,Eredivisie,male,2025/2026,2026-05-04T21:27:56.000000,2026-05-04T21:27:56.000000
6,317,Netherlands,Eredivisie,male,2024/2025,2026-01-21T20:45:21.000000,2026-01-21T20:45:21.000000
6,281,Netherlands,Eredivisie,male,2023/2024,2024-09-28T01:54:29.217494,2024-09-28T01:54:29.217494
6,235,Netherlands,Eredivisie,male,2022/2023,2025-11-02T03:43:11.000000,2025-11-02T03:43:11.000000
6,108,Netherlands,Eredivisie,male,2021/2022,2025-01-17T19:29:57.780642,2025-01-17T19:29:57.780642
6,90,Netherlands,Eredivisie,male,2020/2021,2025-11-02T01:00:06.000000,2025-11-02T01:00:06.000000
6,42,Netherlands,Eredivisie,male,2019/2020,2026-03-13T10:51:25.272323,2024-03-31T20:36:10.213812
6,4,Netherlands,Eredivisie,male,2018/2019,2025-04-23T14:10:12.631282,2025-04-23T14:10:12.631282
1282,352,Netherlands,Eredivisie Women,female,2027/2028,,
1282,351,Netherlands,Eredivisie Women,female,2026/2027,,
1282,318,Netherlands,Eredivisie Women,female,2025/2026,2026-05-04T14:30:43.916571,2026-05-04T07:11:14.000000
1282,317,Netherlands,Eredivisie Women,female,2024/2025,2026-04-11T14:45:28.000000,2026-04-11T14:45:28.000000
1282,281,Netherlands,Eredivisie Women,female,2023/2024,2026-04-11T13:54:20.000000,2026-04-11T13:54:20.000000
1580,107,International,FIFA U17 World Cup,male,2023,2026-05-02T14:43:23.000000,2026-05-02T14:43:23.000000
1470,107,International,FIFA U20 World Cup,male,2023,2026-05-03T17:40:34.000000,2026-05-03T17:40:34.000000
1865,318,Bulgaria,First League,male,2025/2026,2026-05-04T15:52:40.000000,2026-05-04T15:52:40.000000
1985,316,Japan,J1 100 Year Vision League,male,2026,2026-05-04T22:10:19.000000,2026-05-04T22:10:19.000000
108,356,Japan,J1 League,male,2028,,
108,355,Japan,J1 League,male,2027,,
108,315,Japan,J1 League,male,2025,2026-02-03T16:48:50.000000,2026-02-03T16:48:50.000000
108,282,Japan,J1 League,male,2024,2025-02-23T06:27:44.920784,2025-02-23T06:27:44.920784
108,107,Japan,J1 League,male,2023,2024-12-20T23:39:16.509075,2024-12-20T23:39:16.509075
108,106,Japan,J1 League,male,2022,2024-09-29T16:59:36.373644,2024-09-29T16:59:36.373644
108,91,Japan,J1 League,male,2021,2024-08-05T15:55:04.769228,2024-08-05T15:55:04.769228
108,43,Japan,J1 League,male,2020,2024-09-19T14:59:46.246658,2024-09-19T14:59:46.246658
250,356,Japan,J2 League,male,2028,,
250,355,Japan,J2 League,male,2027,,
250,315,Japan,J2 League,male,2025,2026-04-15T14:50:12.000000,2026-04-15T14:50:12.000000
250,282,Japan,J2 League,male,2024,2025-01-16T22:23:12.857545,2025-01-16T22:23:12.857545
250,107,Japan,J2 League,male,2023,2025-01-21T03:29:19.035906,2025-01-21T03:29:19.035906
250,106,Japan,J2 League,male,2022,2024-11-05T13:06:11.462110,2024-11-05T13:06:11.462110
250,91,Japan,J2 League,male,2021,2025-04-23T14:48:37.202610,2025-04-23T14:48:37.202610
1982,316,Japan,J2/J3 League,male,2026,2026-05-04T22:53:36.000000,2026-05-04T22:53:36.000000
46,318,Belgium,Jupiler Pro League,male,2025/2026,2026-05-04T22:05:45.000000,2026-05-04T22:05:45.000000
46,317,Belgium,Jupiler Pro League,male,2024/2025,2026-04-15T14:51:47.489823,2026-01-22T14:31:47.000000
46,281,Belgium,Jupiler Pro League,male,2023/2024,2024-09-28T13:36:22.944637,2024-09-28T13:36:22.944637
46,235,Belgium,Jupiler Pro League,male,2022/2023,2025-11-20T02:25:42.000000,2025-11-20T02:25:42.000000
46,108,Belgium,Jupiler Pro League,male,2021/2022,2025-11-03T10:25:27.000000,2025-11-03T10:25:27.000000
46,90,Belgium,Jupiler Pro League,male,2020/2021,2025-11-02T01:14:24.000000,2025-11-02T01:14:24.000000
46,42,Belgium,Jupiler Pro League,male,2019/2020,2024-06-12T07:31:37.396699,2024-06-12T07:31:37.396699
46,4,Belgium,Jupiler Pro League,male,2018/2019,2025-04-23T14:28:29.781742,2025-04-23T14:28:29.781742
109,356,Korea Republic,K League 1,male,2028,,
109,355,Korea Republic,K League 1,male,2027,,
109,316,Korea Republic,K League 1,male,2026,2026-05-03T13:40:50.000000,2026-05-03T13:40:50.000000
109,315,Korea Republic,K League 1,male,2025,2026-04-04T06:43:50.038749,2026-03-09T09:34:59.000000
109,282,Korea Republic,K League 1,male,2024,2026-04-04T06:43:50.038749,2025-06-15T12:57:20.181233
109,107,Korea Republic,K League 1,male,2023,2026-04-04T06:43:50.038749,2024-09-28T15:10:25.643872
109,106,Korea Republic,K League 1,male,2022,2024-09-29T17:53:03.481903,2024-09-29T17:53:03.481903
109,91,Korea Republic,K League 1,male,2021,2024-08-06T14:10:50.133234,2024-08-06T14:10:50.133234
109,43,Korea Republic,K League 1,male,2020,2025-03-14T11:32:58.032288,2025-03-14T11:32:58.032288
